,SMILES String,PC1,PC2,PC3,PC4,PC5,Cluster
Anion_3140,CC1=[S+2]=c2ncnc(N3CCC(C(=O)[O-])CC3)c2=C1C,-1.566413823,3.166614322,0.722880606,1.331584313,0.308246074,6
Anion_3141,O=C([O-])C1CC[N+](=C2C=CC(C(F)(F)F)=[N+]=C2)CC1,-0.697112398,1.618353505,-0.996550338,3.808120667,1.898201988,6
Anion_3142,O=C([O-])CCC(F)F,6.143634943,0.315843475,-2.158319788,-2.683702299,-0.91219033,1
Anion_3143,CCOCCC1(C(=O)[O-])CCC1,5.399099687,1.150465165,-1.373626627,-0.161396457,2.738267302,11
Anion_3144,COCC1(C(=O)[O-])CCCCC1,6.517599964,-0.492984995,0.111236261,-0.095376739,2.809518749,11
Anion_3145,O=C([O-])Cc1cccc(Br)c1F,0.542464091,0.212505474,-0.463186303,0.424409867,-0.347632653,9
Anion_3146,O=C([O-])C1=[S+2]=c2cccc(F)c2=C1Cl,-1.727626635,-3.9755602,1.286919831,0.522530682,2.415293294,21
Anion_3147,O=C([O-])c1cn[n+]2c(Br)ccc[c-]12,-1.492837071,-0.639840197,-1.407529197,0.680090811,-1.158273972,2
Anion_3148,O=C([O-])COc1ccc(C2SCCCS2)cc1,-0.145036822,1.468689327,-0.665080626,-0.118087398,-0.65131856,5
Anion_3149,CC(C)[n+]1cnc(C(=O)[O-])[n-]1,1.106320466,-0.569835986,0.112282111,-1.674545304,0.722591143,2
Anion_3150,Cc1ccccc1CN1CCC(C(=O)[O-])CC1,0.367426098,2.703826746,-0.410211934,0.719203707,1.185940422,6
Anion_3151,CC1=C(C(=O)[O-])[N+]#[N+][N+]1=c1[c-]c(F)c(F)cc1,-3.306113127,0.549434243,0.609571923,-0.214731432,0.728700368,10
Anion_3152,O=C([O-])CCc1ccc(Br)cc1Cl,0.811275907,0.912593122,-1.637909626,2.31172934,-0.413865424,9
Anion_3153,O=C([O-])C1=C[N+](CC2CC2)=[N+]=N1,-1.257471378,-0.075465745,-1.260817967,-1.838259069,-0.524298526,2
Anion_3154,O=C([O-])C1=C[N+](CC2CCC2)=[N+]=N1,-1.378107359,0.110720882,-1.327996065,-1.630034508,-0.233731206,2
Anion_3155,O=C([O-])C1CC(OC(F)F)C1,4.654467919,1.490803533,-1.66422588,-1.157062554,1.854410094,1
Anion_3156,Cc1ccc(C(=O)c2[c-]c(C(=O)[O-])[nH+]c2)cc1,-4.089285097,1.191330729,1.193654415,-1.747736559,-1.279164523,0
Anion_3157,Cc1cc(C)cc(C2(C(=O)[O-])CC2)c1,2.130568211,-0.610296556,0.837852089,0.947195822,3.018013548,7
Anion_3158,O=C([O-])CCC(=O)C1CCC1,2.769880111,-0.628300887,-1.165263949,1.858762235,-1.740842163,9
Anion_3159,O=C([O-])C=CC1=CC=[N+]=C[C-]1F,-2.818212626,-1.861361168,-0.871536638,0.497136943,-1.005055892,15
Anion_3160,O=C([O-])C1=C[S+]=C2N=C(c3ccc(Cl)cc3)C=[N+]12,-4.492981257,0.191838802,2.213142386,-4.548743565,-0.594618426,0
Anion_3161,O=C([O-])C1=CN=[N+]2C=CC(Cl)=[N+]=C12,-2.286947601,-0.74697957,0.513505955,0.292417017,-2.46330568,4
Anion_3162,O=C([O-])CCc1c[s+]c[n-]1,1.927210835,-0.181907337,-1.373054642,2.561286262,-1.372119395,9
Anion_3163,CC1=[N+]=[N+](C)C(C)=C1OCC(=O)[O-],2.560210751,0.03962665,-1.625018666,-0.385219863,-0.396356582,20
Anion_3164,CC1=[N+]=Cc2ccc(C(=O)[O-])c[n+]21,-1.109984268,-1.388780389,-0.436160078,-0.295842462,-0.408789298,2
Anion_3165,O=C([O-])C1=[N+]=CO[C-]1C(F)(F)F,1.472791441,-3.125637976,4.30813672,0.284562026,1.320499313,21
Anion_3166,O=C([O-])c1cccc2cncn12,-1.089443248,-2.93666721,-0.299560428,-0.412140767,-0.538392772,8
Anion_3167,CS(=O)(=O)CC1=[N+]=C(C(=O)[O-])[CH-]O1,-1.533481373,-1.057906375,-1.15156841,-0.827170749,-0.772187149,2
Anion_3168,CC1=[N+]=C(C(=O)[O-])c2cccc[n+]21,-1.16595825,-0.519018128,-1.652114033,0.221350945,-0.950888776,2
Anion_3169,O=C([O-])C1=[N+]=C(C(F)(F)F)[n+]2ccccc21,-1.782152814,-1.45400899,-0.692314157,0.654778865,0.081518779,15
Anion_3170,C[S+]=C1C(C(=O)[O-])=CN=[N+]1C,1.588718449,-1.254610738,-0.788451187,-0.447314039,-0.456167738,20
Anion_3171,O=C([O-])c1cc2cccc3c2[n+](c1[O-])CCC3,-1.981727324,-1.572161675,0.863185945,1.209308675,1.818260221,21
Anion_3172,C[S+]=c1cccc[c-]1OCC(=O)[O-],2.794078322,-0.252149034,4.869615489,0.59665776,0.508618731,14
Anion_3173,O=C([O-])C=Cc1c(Cl)nc2ccccn12,-2.697086859,0.079454094,0.808280198,-0.215044943,-0.055185078,0
Anion_3174,O=C([O-])c1[c-][n+](C2=[N+]=c3ccccc3=[S+]2)nc1,-5.083464731,1.982230188,0.146256853,-0.9259684,-0.300718444,0
Anion_3175,CCCC[N+]1=[N+]=C(C)C(=C2C=C(C(=O)[O-])[NH+]=N2)[C-]1C,-3.050800749,0.962892543,-0.86278043,-1.21758553,3.345651355,10
Anion_3176,C=C(C)C[N+]1=[N+]=C(C)C(=C2C=C(C(=O)[O-])[NH+]=N2)[C-]1C,-3.533561339,1.484530168,-0.380751942,-2.465152713,2.744493896,10
Anion_3177,C=CC[N+]1=[N+]=C(C)C(=C2C=C(C(=O)[O-])[NH+]=N2)[C-]1C,-3.174543572,0.688786447,-0.370961955,-1.851027331,2.41328118,10
Anion_3178,CCC1=[N+]=c2ccccc2=[N+]1CCC(=O)[O-],0.547119916,1.252851328,0.545073707,0.949565292,0.569074877,5
Anion_3179,COCCOc1cccc(CC(=O)[O-])c1,2.234676784,0.427915982,-0.790154822,-0.006662775,-1.60891576,20
Anion_3180,CC(=O)N1CCC(N2CCC(C(=O)[O-])CC2)CC1,0.166643493,4.222569389,-1.038419314,-0.684935128,2.906371421,6
Anion_3181,O=C([O-])C=Cc1coc2ccc(F)cc2c1=O,-4.786745911,1.47272338,0.146287278,0.894822938,0.283431877,0
Anion_3182,O=C([O-])Cc1cccc(C(F)F)c1,1.013038278,0.538437395,0.029191829,-0.724739389,-1.649763229,5
Anion_3183,O=C([O-])c1cc[n+](Cc2ccccc2)[n-]1,-1.512688704,1.388991656,-0.849581284,-0.964284058,0.455676278,10
Anion_3184,CC1CC(=O)Oc2cc(OCC(=O)[O-])c(Cl)cc21,-0.670799057,1.16345613,-1.043996228,1.238467712,0.069703963,6
Anion_3185,CCCC1CC(=O)Oc2cc(OCC(=O)[O-])c(Cl)cc21,-2.477737679,3.569483589,-0.038657277,-0.386586691,0.34404473,16
Anion_3186,Cc1c(C)c2cc(Cl)c(OCC(=O)[O-])cc2oc1=O,-2.498734088,1.213053141,-0.081139775,2.182513605,-0.655143759,4
Anion_3187,CCC1CC(=O)Oc2cc(C)cc(OCC(=O)[O-])c21,2.497468966,0.632797984,6.285921841,0.994930844,1.295901245,12
Anion_3188,CCCC1CC(=O)Oc2cc(C)cc(OCC(=O)[O-])c21,2.23039536,1.049431418,6.018741235,0.802224195,1.431264797,12
Anion_3189,CCCCC1CC(=O)Oc2cc(C)cc(OCC(=O)[O-])c21,1.806166797,1.648489759,5.871303025,0.555527414,1.468841888,12
Anion_3190,O=C([O-])C1=[N+]=[NH+]c2cccnc21,-1.722287275,-1.338790214,-0.703739964,-0.588747855,-1.371353037,2
Anion_3191,O=C([O-])C1=C[NH+]=C2N=CC=[N+]=C12,-1.258398357,-0.971447794,-0.788475157,0.176827696,-2.395916219,2
Anion_3192,CC(C)(CC(=O)c1cccc(F)c1)C(=O)[O-],0.447484039,-0.908954506,1.558712581,4.778332739,-0.466470841,13
Anion_3193,COc1ccccc1C(=O)CC(C)(C)C(=O)[O-],0.621645052,-0.191191418,1.375807098,2.917095913,-0.220785738,13
Anion_3194,CC1=CC(=C([O-])CC(C)(C)C(=O)[O-])[CH+]C(C)=C1,0.484169246,-0.338403224,0.805662224,4.626736883,-0.071453562,13
Anion_3195,C[n+]1c(C(=O)[O-])cc2occ[c-]21,0.907586706,-1.447021158,-1.428183409,-0.288006584,0.510667902,2
Anion_3196,CC(=CC(=O)[O-])C1=CC=[S+2]=C1,-0.641301795,-1.392651023,-1.411546454,0.591455664,0.643333464,2
Anion_3197,CC(C)c1cccc2c1=[NH+]C(=C([O-])[O-])C=2,-0.737033056,-1.486192201,1.503519766,-0.400755239,1.590294249,21
Anion_3198,COC1=[N+]=CC=C[C-]1CC(=O)[O-],1.530495402,0.557865563,-0.563248987,0.416420497,-1.599820817,5
Anion_3199,O=C([O-])CC1=[N+]=C(c2cccnc2)N=[NH+]1,-2.83930048,1.940264396,0.908409129,-1.143456948,-2.238937314,0
Anion_3200,N#Cc1cc(CC(=O)[O-])ccc1Cl,-1.341650562,-0.327751308,0.314876014,1.449248672,-1.267702531,4
Anion_3201,Cc1[c-]c2[n+](C)c(C(=O)[O-])cc-2cc1,-1.360715451,-0.937175068,-1.138592019,-0.65482264,1.137223837,2
Anion_3202,O=C([O-])c1occ2c1CCC2,1.010209479,-1.1828369,-0.915713036,-1.570560067,-0.160689925,2
Anion_3203,O=C([O-])CC[n+]1ccc2ccc(Cl)c[c-]21,0.434965405,0.510130648,-1.183395277,2.159124072,-0.012928371,9
Anion_3204,CC1=NC(C(F)(F)F)=C(C(=O)[O-])O1,0.313019375,-3.648160922,2.741621421,-0.633509417,2.207924033,21
Anion_3205,O=C([O-])c1oc(C2CC2)nc1C(F)F,-0.80856075,-2.796049506,1.166177122,-1.198430407,1.3692505,21
Anion_3206,O=C([O-])C1=C(C(F)F)[N-]C(=C2C=CC=C[CH+]2)O1,-3.381876884,-1.666136288,2.965911677,-1.122258302,1.457949788,21
Anion_3207,O=C([O-])C1=[N+]=COC1=C1C=CC=C[C-]1Cl,-0.712046089,-1.509661783,2.362513241,-0.799612962,-0.170956337,3
Anion_3208,C[N+]1=C(C(=O)[O-])C=CC1=C1C=CC(Cl)=C[CH-]1,-2.305303212,2.41793864,0.995243981,-1.709920365,0.191506379,16
Anion_3209,O=C([O-])C[N+]1=CC(COc2ccc(F)cc2)=[N+]=N1,-1.739520829,1.433419455,-0.303877156,-0.494992464,-0.285252242,10
Anion_3210,O=C([O-])c1c[n+]2cc(Cl)cc(Cl)c2[n-]1,-3.805976738,-1.431279406,-1.079186216,0.294299764,0.681642184,15
Anion_3211,O=C([O-])c1cnc(-c2ccco2)s1,-3.783209576,-1.247946702,-0.511858131,-0.191104454,-0.391232322,15
Anion_3212,O=C([O-])C1(C2=CC=[N+]=C(Cl)[CH-]2)CC1,0.663936714,-2.196946072,1.564080506,1.380026556,1.410674843,21
Anion_3213,O=C([O-])C1=[N+]=C[N+](Cc2cccc(F)c2F)=N1,-2.895071437,1.493858835,-0.088539666,-2.411675254,-0.047133242,0
Anion_3214,O=C([O-])C1=[N+]=C[N+](Cc2ccc(F)cc2)=N1,-2.238585965,1.046006342,-0.513648628,-1.137865811,0.614518504,10
Anion_3215,O=C([O-])C1=[N+]=C[N+](Cc2cccc(F)c2)=N1,-2.86299577,1.504038962,-0.458372062,-2.183444358,0.02935294,0
Anion_3216,O=C([O-])C1=[N+]=C[N+](Cc2ccc(F)cc2F)=N1,-2.603328957,0.893594873,-0.904784279,-1.463564004,-0.023247944,10
Anion_3217,O=C([O-])C1=[N+]=C[N+](Cc2cccc(Cl)c2Cl)=N1,-3.886202767,2.065832916,-0.002676068,-2.632053497,-0.277219373,0
Anion_3218,O=C([O-])C1=[N+]=C[N+](Cc2ccc(F)c(F)c2)=N1,-2.854960512,1.376489684,-0.376141674,-1.771077865,0.194796862,0
Anion_3219,CC(C)(C)OC(=O)N1CC(C2=[N+]=C(C(=O)[O-])C=[S+]2)C1,-3.633675002,1.811164462,0.342333286,-1.957153785,0.022824546,0
Anion_3220,CC(C)C1=CC(C(=O)[O-])=NN1C,0.936259903,0.326024486,-0.889198099,-1.487335743,1.330712811,2
Anion_3221,O=C([O-])C1=CC(=C2C=C[S+]=C2)N=[NH+]1,-2.861298404,-1.494402436,-1.361581926,-0.53575257,0.418773373,15
Anion_3222,O=C([O-])c1ccc[n+](Cc2ccccc2F)c1[O-],-0.947384901,-0.644149152,0.529206101,1.772825644,2.091860931,21
Anion_3223,O=C([O-])C1=CC(C(F)(F)F)=[N+]=[N+]1CC(F)F,-0.784905157,-3.909131716,0.187838489,-1.015982949,0.915531807,8
Anion_3224,O=C([O-])c1cc2cncnc2[nH]1,-2.622696204,-3.585526917,-0.89061561,-0.271360941,-0.589627832,8
Anion_3225,CN(CCC(=O)[O-])S(C)(=O)=O,3.545737685,-1.093153257,-2.451547829,0.278718775,-0.507547351,20
Anion_3226,Cc1noc(C2CC2)c1C(=O)[O-],1.548234332,-2.139634662,0.700354644,-0.882762874,0.226564587,17
Anion_3227,CC1=[N+]=C(c2cccc(Cl)c2Cl)[S+]=C1C(=O)[O-],-4.038668882,-0.433252542,0.482197949,0.619687874,1.119557064,15
Anion_3228,O=C([O-])c1cnc(-c2ccc(Cl)s2)s1,-5.36214964,-0.946647806,-0.38073059,0.692565614,0.104149692,15
Anion_3229,O=C([O-])C[N+]1=[N+]=C(c2ccccc2)OC1=O,-0.679320955,2.410668596,5.001144946,-0.282443711,-0.669437637,18
Anion_3230,CC1=CC(C(=O)[O-])=C(C)N1C1=[N+]=CC=[S+]1,-1.963706722,1.01949444,-8.84958E-05,0.273113915,0.222288911,10
Anion_3231,C[N+]1=[N+]=C(c2cccc3ccccc23)C=C1C(=O)[O-],-3.779675966,-0.409505049,-0.132307425,0.995486057,2.156728427,15
Anion_3232,O=C([O-])CC[n+]1cc(CN2CCCC2)c2cccc[c-]21,1.292121617,0.040291303,-1.703023001,2.327781816,-0.182656188,9
Anion_3233,CN(CC(=O)[O-])C1CC1,6.896837555,0.926777412,1.16533186,-2.17438166,0.814493358,11
Anion_3234,CCC1=[N+]=CC=[N+]1CC(=O)[O-],3.500719267,-0.527237376,0.516496229,-1.198402697,-0.530018892,20
Anion_3235,O=C([O-])COCC1=[N+]=C(c2ccccc2)[N-]O1,-3.696527219,4.503528217,2.51101766,-2.652304918,-2.699581562,16
Anion_3236,O=C([O-])C[n+]1c(COc2ccccc2)nc2cccc[c-]21,0.717235376,0.865115755,3.687116658,1.570631483,2.906245627,7
Anion_3237,CC1=[N+]=[N+](c2ccccc2Br)C(C)=C1C(=O)[O-],-0.80200183,1.514361191,1.748107382,0.147856896,1.298153097,10
Anion_3238,Cc1ccccc1[N+]1=NC=C(C(=O)[O-])[C-]1C,-0.761573309,1.346267744,0.493471692,-0.132666397,0.925283256,10
Anion_3239,CC1=C(C(=O)[O-])C=[N+]=[N+]1c1ccccc1F,-1.267651362,1.310702344,-0.391154998,-0.008802118,0.041921665,10
Anion_3240,Cc1[c-]c(=[N+]2N=CC(=C([O-])[O-])[C+]2C)c(C)cc1,-1.051726827,1.834334653,0.622846481,-0.540382027,0.999877472,10
Anion_3241,O=C([O-])CCC[n+]1c([O-])[nH+]c2ccccc2c1[O-],1.074133843,1.360494235,-0.123084575,1.321386437,-3.130409143,5
Anion_3242,Cc1ccc(Br)c2c1=[NH+]C(=C([O-])[O-])C=2,-2.481988705,-2.338301358,-1.141775189,-0.548141986,1.594758782,15
Anion_3243,CC(C)(CC(=O)[O-])[n+]1[c-]ccc1,2.378030923,0.35905861,-3.470296816,-0.271123158,0.650460148,20
Anion_3244,O=C([O-])Cc1cc(F)c(Br)cc1F,-0.293203442,0.863396617,0.633127671,-1.26458548,-1.366280404,5
Anion_3245,C[S+]=C1N=CC(=C([O-])[O-])[N+]1=c1[c-]cc(F)cc1,-0.688821172,-1.095785626,-0.317161854,-0.604694086,0.529600512,2
Anion_3246,CC(C)(C)OC(=O)N1CCC(C2(C(=O)[O-])CC2)CC1,2.932123064,3.830086728,7.064149444,-3.471836687,2.537309992,18
Anion_3247,O=C([O-])CCCCCC(=O)C1CCCCC1,2.810592302,-0.868995934,-1.608304916,1.919002786,-1.663721103,9
Anion_3248,CC(C)(C(=O)[O-])c1ccc2c(c1)OCCO2,1.929425283,1.296735962,0.665372056,1.801121125,1.996728936,7
Anion_3249,Cc1onc(C(=O)[O-])c1C[n+]1ccc[n-]1,-0.890461628,-2.554839005,1.619956044,-1.722004039,-0.17201996,3
Anion_3250,O=C([O-])CCc1cccnc1Br,1.195846104,-0.190612542,-0.813514189,2.284417004,-1.406341216,9
Anion_3251,COc1ccc(C2(C(=O)[O-])COC2)cc1,1.844829002,-0.068127833,0.580829738,1.970922016,2.261010404,7
Anion_3252,COc1ccc(C2(C(=O)[O-])CC(=O)C2)cc1,1.675166432,-0.274568522,0.888909332,2.018460016,2.255767038,7
Anion_3253,COC1=CC(=C([O-])CCCC(=O)[O-])[CH+]C(OC)=C1,-1.237602231,2.248049764,2.291094445,0.402641826,-2.840823407,4
Anion_3254,O=C([O-])CCOCC1CC1,5.240894927,1.581270132,-2.563598518,-0.957691857,0.422958737,1
Anion_3255,O=C([O-])CC[N+]1=CN=C2[S+]=C3CCCCC3=C2C1=O,-1.540492748,1.456985498,-1.593746213,3.679012108,1.044552751,6
Anion_3256,Cc1ccc(C(=O)CC(C)(C)CC(=O)[O-])cc1,1.670148249,1.618464853,7.007544853,1.81388275,-0.360290996,12
Anion_3257,O=C([O-])c1ccc([O-])[n+](Cc2ccc(F)cc2)c1,-2.290360426,0.047776999,-0.005900762,-1.179660923,0.195515386,10
Anion_3258,Cc1[nH+]c2c(F)cc(Br)cc2[c-]1CC(=O)[O-],1.916608372,1.708042254,3.378414938,-0.113801165,0.138288586,14
Anion_3259,O=C([O-])Cc1ccc(C(F)F)cc1,0.608421599,1.59337958,0.062995261,-0.698366322,-1.002693819,5
Anion_3260,C[N+]1=[N+]=CC(Br)=C1CCC(=O)[O-],2.452425102,-0.321674479,-1.907857205,1.297677997,-0.316080014,9
Anion_3261,O=C([O-])Cc1cccc(F)n1,1.192700777,0.4580717,0.196824842,-0.026162783,-2.434577827,5
Anion_3262,O=C([O-])C[n+]1cnc2[c-]1CCCC2,2.555190632,0.952134969,1.692595806,-1.42719482,0.784810391,14
Anion_3263,Cc1ccc(CN2C=C(C(=O)[O-])c3ccccc32)cc1,-2.140768098,2.296174603,-1.776019993,-0.030487127,2.331313502,10
Anion_3264,CC(C)N(C)CC(=O)[O-],6.384740431,0.977008393,0.470051416,-2.197704145,0.245458333,11
Anion_3265,O=Cc1ccc(OCc2occc2C(=O)[O-])cc1,-2.651627015,-1.132561268,-0.298285889,1.742947725,-0.675035811,15
Anion_3266,C[n+]1c(C(=O)[O-])cc2cc(C(F)(F)F)cc[c-]21,-2.157139006,-1.07926071,-0.974814359,-0.146618047,1.523025074,15
Anion_3267,O=C([O-])CCCC1=[N+]=C(c2ccccn2)[N-]O1,-3.358168818,5.270597956,2.628919806,-1.812755661,-3.26476957,16
Anion_3268,Cc1[c-][n+]2nc(CCC(=O)[O-])nc-2nc1,-0.86158371,2.237099161,-0.018411363,4.125666881,-1.443773396,13
Anion_3269,O=C([O-])CCC1=[N+]=c2nccc[n+]2=N1,-0.619323561,1.727010033,0.060371179,3.677368285,-2.15405906,13
Anion_3270,O=C([O-])C1=C[N+](=c2cccc[c-]2Br)[N+]#[N+]1,-3.318239968,0.193703382,0.463539604,-0.49891635,-0.27791971,0
Anion_3271,O=C([O-])C1=C[N+](=c2[c-]c(Br)ccc2)[N+]#[N+]1,-4.379109337,0.034578923,-0.312901389,0.367875515,1.009539271,10
Anion_3272,O=C([O-])C[n+]1ccc2c(F)ccc[c-]21,0.970954818,0.439939232,1.446851083,-1.329833443,-1.80265796,5
Anion_3273,CC1=[N+]=C(C2CC2)[S+]=C1C(=O)[O-],-0.659409747,-1.780247405,-0.441309189,-0.078085051,0.620834348,2
Anion_3274,COCCOC1=NC(C)=C(C(=O)[O-])S1,-0.877422079,-1.129192984,-0.820163892,0.124761826,1.04157234,2
Anion_3275,O=C([O-])CCc1[nH+]nc2[c-]1CCCC2,1.227069628,1.774527169,1.547202111,-2.631954432,-0.886706261,5
Anion_3276,O=C([O-])C1CCN(C(=O)c2cccc(Cl)c2)CC1,-1.669288216,2.966710933,0.597408835,0.785231576,0.15384633,6
Anion_3277,O=C([O-])C1CCN(C(=O)c2ccc(Cl)s2)CC1,-2.575107608,3.119335288,1.059470727,1.09210626,-0.320557439,4
Anion_3278,O=C([O-])C1CCN(C(=O)C2CCCC2)CC1,1.345600229,2.797479132,-0.782908433,-0.914884915,1.72712438,6
Anion_3279,CC1=[N+]=[N+](C)C(Br)=C1C(=O)[O-],2.233566251,-2.061882385,0.664077842,0.056410735,1.282291651,7
Anion_3280,O=C([O-])c1ccc([O-])[n+](Cc2ccc(Cl)cc2)c1,-2.886109441,0.463293553,-0.153931779,-1.226685065,0.239672147,0
Anion_3281,O=C([O-])c1ccc[n+](Cc2ccc(Cl)cc2Cl)c1[O-],-2.572179887,1.096809734,2.979133805,-1.171395582,0.613233306,18
Anion_3282,O=C([O-])c1ccc([O-])[n+](Cc2ccc(C(F)(F)F)cc2)c1,-3.545231568,1.13000769,0.255206465,-1.103034845,0.635432473,0
Anion_3283,O=C([O-])c1ccc([O-])[n+](Cc2c(Cl)cccc2Cl)c1,-0.85566292,-0.50081825,3.372901219,-0.199406825,1.276128434,21
Anion_3284,O=C([O-])c1cc2c(OC(F)F)cccc2[nH]1,-2.564414367,-1.339016369,-1.108301236,-0.987605538,1.465625855,15
Anion_3285,O=C([O-])c1cc2ccc(Cl)nc2s1,-3.911259485,-2.682592141,-0.948238247,0.153963518,0.674070889,15
Anion_3286,O=C([O-])c1ccc(COc2ccccc2F)o1,-1.602752489,-0.178041925,-1.863301483,-0.33315706,0.649538988,2
Anion_3287,Cc1ccc(OCc2ccc(C(=O)[O-])o2)cc1,-1.781172797,0.372174401,-1.847643912,0.685604487,2.066032004,10
Anion_3288,COc1ccc(OCc2ccc(C(=O)[O-])o2)cc1,-1.946526527,0.423586017,-2.378367555,0.594454994,1.44723909,10
Anion_3289,Cc1ccc(SCc2ccc(C(=O)[O-])o2)cc1,-1.593061136,0.367413381,-1.527708513,0.866882699,1.885728457,10
Anion_3290,CC1=CC(C)=[N+]=C(SCc2ccc(C(=O)[O-])o2)[N-]1,-2.228913588,0.002139171,-0.03718775,-0.07972817,0.113428009,10
Anion_3291,O=C([O-])c1ccc(C[S+]=C2[N+]#[N+]C=[NH+]2)o1,-0.680533062,-2.832120614,2.161672063,-1.526791199,-0.474351,3
Anion_3292,COc1ccccc1OCc1ccc(C(=O)[O-])o1,-0.695217894,-1.063837459,-0.880872128,-0.518167157,0.771022727,2
Anion_3293,Cc1ccc([N+]2=[N+]=[N+]=C(C(=O)[O-])[C-]2C2CC2)cc1,-3.177917789,1.446423472,0.222840704,-0.900630194,0.697823221,10
Anion_3294,O=C([O-])c1ccc(-c2cc(Cl)ccc2Cl)s1,-3.792940802,0.120355162,1.165846987,-0.679149687,0.813786821,0
Anion_3295,COC1=CC2=[N+]=CN(CC(=O)[O-])C(=O)C2=C[C-]1OC,-1.650406654,3.352579781,4.235657182,-1.759773621,-0.185230647,18
Anion_3296,COC1=CC2=[N+]=CN(CCC(=O)[O-])C(=O)C2=C[C-]1OC,-1.359704847,1.811013944,-1.589699232,3.294276755,1.068776675,6
Anion_3297,O=C([O-])C1=CN=C[N+]1=c1cccc[n-]1,-0.733632729,-2.028437171,0.669372653,-1.095171397,-1.482169763,3
Anion_3298,CC1=CC=[N+]=C[C-]1CC(=O)[O-],1.191799205,-0.656868668,-0.83683849,0.222417541,-0.992748985,9
Anion_3299,N#Cc1ccc(CC(=O)[O-])cn1,-1.740306248,-0.346966364,1.270903139,0.025235245,-2.402756969,4
Anion_3300,O=C([O-])c1cnc(C2CC2)s1,-1.300357428,-2.207018306,-1.554705073,-0.130137519,-0.225451698,2
Anion_3301,O=C([O-])C1=[S+2]=CN=C1C1CC1,-0.208860716,-2.990700987,0.422510871,-0.465113727,-0.722668599,17
Anion_3302,CC1=[N+]=C(Cc2ccccn2)[S+]=C1C(=O)[O-],-2.601874914,-0.50636583,-0.342308113,0.203577973,1.241409765,10
Anion_3303,O=C([O-])CCC1=[N+]=C(c2cnccn2)[N-]O1,-1.515674465,1.12616472,0.025235906,4.934711355,-1.584013672,13
Anion_3304,O=C([O-])COCCOCCN1C(=O)C=CC1=O,-0.574953927,-0.411505768,5.885715397,3.143625502,-2.732430584,12
Anion_3305,O=C([O-])Cc1c[s+]c(-c2ccccn2)[n-]1,-2.860164749,2.594133076,0.321069616,1.744900538,-0.588614757,4
Anion_3306,CCCC1=[N+]=[N+]=C(S)N1CC(=O)[O-],2.051192535,-1.968126322,1.992313686,0.394044016,2.26263812,7
Anion_3307,O=C([O-])Cc1cc(Br)ccn1,0.026149556,0.16010144,0.583255003,-0.260616757,-1.983562106,5
Anion_3308,O=C([O-])COc1ccc2oc3ccccc3c2c1,-1.544408304,1.369880768,-0.813387337,2.099807499,-0.903635313,13
Anion_3309,O=C([O-])C[n+]1c(C(F)(F)F)nc2cccc[c-]21,1.194271087,-0.981356021,3.647575007,0.315615267,-0.328463391,14
Anion_3310,CC1=C(C(=O)[O-])OC(CC2CC2)=N1,-0.39082214,-1.477385648,-0.800818593,-1.484677228,0.473090933,2
Anion_3311,CCC1=C(C(=O)[O-])C=[N+]=[N+]1c1ccccn1,-2.213241665,0.793487947,-0.534472218,0.292022078,0.123590743,10
Anion_3312,C=CC[N+]1=NC(C)=C(C(=O)[O-])[C-]1C,1.041902493,0.462249776,-0.266294314,-0.317818406,0.812860569,5
Anion_3313,CC1=C(C(=O)[O-])OC(C(C)C)=N1,-0.170942228,-1.249956402,-0.708699281,-1.51121147,0.582017568,2
Anion_3314,CC[N+]1=NC=C(C(=O)[O-])[C-]1C1CC1,1.60843293,0.307711333,-1.738622561,-0.992682709,0.099260647,20
Anion_3315,CC1=[N+]=[N+](C(C)C)C(C)=C1C(=O)[O-],2.215365615,0.163911166,-1.211414614,-0.622939008,1.115752998,20
Anion_3316,N#CC(=Cc1ccco1)C(=O)[O-],-1.64797952,-4.963386184,3.05814887,0.46900958,0.791234023,21
Anion_3317,O=C([O-])c1c[n+](Cc2ccccc2F)c2cccc[c-]12,-1.915245352,1.654578485,-1.435866747,-0.51578632,1.566194479,10
Anion_3318,CCc1[c-]c2[s+]c(C(=O)[O-])c(Cl)c-2cc1,-2.826399714,-1.409331494,2.088208286,-0.503771582,2.822647845,21
Anion_3319,O=C([O-])C=Cc1ccccc1Oc1ccc(Cl)cc1,-3.494157292,1.510004493,0.380976533,-1.539947245,-0.22265132,0
Anion_3320,COc1ccc(Oc2ccccc2C=CC(=O)[O-])cc1,-2.019325763,-0.533474262,-1.65127667,0.420093134,-0.318146503,2
Anion_3321,CC1=C(C(=O)[O-])C=[N+]=[N+]1C(C)C,2.194164531,0.021769865,-1.487724136,-0.405660029,0.778360324,20
Anion_3322,CC1=[N+]=[N+](C(C)(C)C)C(C)=C1C(=O)[O-],1.945126576,0.578541469,-0.866964941,-0.854509192,1.273550939,20
Anion_3323,C[N+](C)=C1C=CC(=C2N=C(C(=O)[O-])C=[S+]2)C=C1,-5.078101334,3.008410038,0.538723818,-2.934234315,-0.843316687,0
Anion_3324,O=C([O-])c1c[s+]c(-c2cc(Cl)cc(Cl)c2)[n-]1,-4.937615629,0.370435702,0.189560094,-0.424877853,-1.06082522,0
Anion_3325,O=C([O-])c1c[s+]c(-c2cccc(F)c2)[n-]1,-4.076970335,0.091634613,0.029282812,-0.717753053,-1.269777871,0
