code_name,SMILES
Anion_3983,CCCC1(C(=O)[O-])CCC1
Anion_3984,C=C(CC(=O)OCCCC)C(=O)[O-]
Anion_3985,N#Cc1ccccc1OCC(=O)[O-]
Anion_3986,O=C([O-])CC1=C(c2ccccc2)CCC1=O
Anion_3987,COc1ccc(CCC(=O)[O-])cc1OCc1ccccc1
Anion_3988,O=C([O-])C(C1CC1)C1CC1
Anion_3990,CC(C)(C(=O)[O-])c1cccc2ccccc12
Anion_3991,C=C(CC(=O)OCc1ccccc1)C(=O)[O-]
Anion_3992,CCCc1ccc(CCCC(=O)[O-])cc1
Anion_3993,CS(=O)(=O)OCC(=O)[O-]
Anion_3994,CC(=CC(=O)[O-])CCc1ccccc1
Anion_3995,Cc1cc(Br)ccc1OCC(=O)[O-]
Anion_3996,CC(C)c1cccc(OCC(=O)[O-])c1
Anion_3997,Cc1ccc(C)c(OCCC(=O)[O-])c1
Anion_3998,CC(C)(Oc1ccc2ccccc2c1)C(=O)[O-]
Anion_3999,N#Cc1cccc(OCC(=O)[O-])c1
Anion_4000,O=C([O-])CC(Cc1ccccc1)Cc1ccccc1
Anion_4001,O=C([O-])Cc1ccc(F)c(Cl)c1
Anion_4002,O=Cc1cccc(CCC(=O)[O-])c1
Anion_4003,O=C([O-])C1=C(c2ccccc2)CCC1
Anion_4004,COc1ccccc1CC(=O)C(=O)[O-]
Anion_4005,CC(C)Oc1ccc(CCC(=O)[O-])cc1
Anion_4006,O=C([O-])CCC(=O)c1cccc(Br)c1
Anion_4007,O=C([O-])COc1ccc(S(=O)(=O)Cl)cc1
Anion_4008,CC(C)c1ccc(C(=O)CCCC(=O)[O-])cc1
Anion_4009,CC1=CC=C(OCC(=O)[O-])C(=C[O-])[CH+]1
Anion_4010,O=Cc1c(OCC(=O)[O-])ccc2ccccc12
Anion_4011,O=C([O-])C=Cc1cccc(I)c1
Anion_4012,COc1ccc(C=CC(=O)[O-])cc1F
Anion_4013,COc1ccc(C=CC(=O)CCC(=O)[O-])cc1
Anion_4014,CC(=C([O-])[O-])[C+]1CCCC1
Anion_4015,O=C([O-])C1(Cc2ccccc2)CCC1
Anion_4016,O=Cc1ccc(OCCC(=O)[O-])cc1
Anion_4017,O=Cc1ccccc1OCCC(=O)[O-]
Anion_4018,CCOc1ccc(OCC(=O)[O-])cc1
Anion_4019,CCOc1ccc(SCC(=O)[O-])cc1
Anion_4020,O=C([O-])COc1cc(F)cc(F)c1
Anion_4021,COc1cc(C)ccc1OCC(=O)[O-]
Anion_4022,COc1cc(CC(=O)[O-])c(OC)cc1Br
Anion_4023,O=C([O-])c1ccc(C(F)(F)F)s1
Anion_4024,CCC1=CC=[S+2]=C1C(=O)[O-]
Anion_4025,C[n+]1cc(Br)c(C(=O)[O-])[n-]1
Anion_4026,CC1=[N+]=C(C(=O)[O-])C(C)=[S+]1
Anion_4027,CC1=[N+]=[N+]=C(SCC(=O)[O-])S1
Anion_4028,O=C([O-])c1c(-c2ccccc2)n[n+]2cccc[c-]12
Anion_4029,Cc1ccccc1-c1noc(CCC(=O)[O-])n1
Anion_4030,O=C([O-])C12CCC(F)(CC1)CC2
Anion_4031,N#Cc1ccc(OCCC(=O)[O-])cc1
Anion_4032,O=C([O-])C1=C[N+]2=CC=[N+]=CC2=N1
Anion_4033,O=C([O-])Cc1coc2ccc3ccccc3c12
Anion_4034,CC(F)(F)CCC(=O)[O-]
Anion_4035,O=C([O-])CCCN1CCCC1
Anion_4036,CC(=CC(=O)[O-])c1cccs1
Anion_4037,O=C([O-])CCN1Cc2ccccc2C1=O
Anion_4038,O=C([O-])CS(=O)(=O)Cc1ccc(Br)cc1
Anion_4039,O=C([O-])c1c[s+]c[c-]1Cl
Anion_4041,O=CC1=CC=CC(=CC=C([O-])[O-])[CH+]1
Anion_4042,CC(C)(C)CCC(=O)C(=O)[O-]
Anion_4043,CC1=[N+]=c2ccc(Br)c[n+]2=C1C(=O)[O-]
Anion_4044,O=C([O-])Cc1cccc(Cl)n1
Anion_4045,C[N+]1=[N+]=C(C(=O)[O-])C=C1C(F)(F)F
Anion_4046,O=C([O-])Cc1ccc(C(F)(F)F)cc1C(F)(F)F
Anion_4047,COc1ccccc1[N+]1=[N+]=[N+]=C(C(=O)[O-])[C-]1C
Anion_4048,CC(C)(C)Oc1ccc(CCC(=O)[O-])cc1
Anion_4049,O=C([O-])CN1Cc2ccccc2C1
Anion_4050,O=C([O-])CN1CCN(Cc2ccccc2)CC1
Anion_4051,CC(C)(C)OC(=O)N1CCC2(CCC(C(=O)[O-])CC2)CC1
Anion_4052,CC1=CC(=C([O-])[O-])C(Br)=[S+]1
Anion_4053,C#CCOc1ccccc1CCCCCC(=O)[O-]
Anion_4054,O=C([O-])C=Cc1ccc(F)c(Cl)c1
Anion_4055,C[n+]1c(C(=O)[O-])c(Br)c2cccc[c-]21
Anion_4056,O=C([O-])CCc1ccc2c(c1)CCO2
Anion_4058,O=C([O-])C=Cc1ccc(Br)cc1F
Anion_4059,C=CCC1(C(=O)[O-])CCN(C(=O)OC(C)(C)C)CC1
Anion_4060,O=C([O-])C=Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1
Anion_4061,O=C([O-])C1(c2ccc(Br)c(F)c2)CC1
Anion_4062,O=C([O-])CCCCc1cccc(Br)c1
Anion_4063,CCOC1=CC=CC2=CC(=C([O-])[O-])O[C+]21
Anion_4064,CCC1(C(=O)[O-])CC1
Anion_4065,O=C([O-])C1=[N+]=[NH+]C2=[N+]=CC(Br)=C[C-]21
Anion_4066,O=C([O-])c1cc2cc(Cl)c(Cl)cc2[nH]1
Anion_4067,CC1=CC=C(C)[N+]1=C1C=CC(=[S+]CC(=O)[O-])C=C1
Anion_4068,O=C([O-])C1(c2ccc(Cl)cc2Cl)CC1
Anion_4069,O=C([O-])C1(c2ccc(C(F)(F)F)cc2)CC1
Anion_4070,O=C([O-])c1c[c+](Cc2ccccc2)o[n-]1
Anion_4071,O=C([O-])c1cc2ccc(Cl)nc2[nH]1
Anion_4072,O=C([O-])c1cc2[n+]([n-]1)CCCC2
Anion_4073,Cn1cc(C(=O)[O-])c2cc(F)ccc21
Anion_4074,O=C([O-])Cc1cc(F)ccc1Cl
Anion_4075,CCOC1CCC(C(=O)[O-])CC1
Anion_4076,C#CCC1(C(=O)[O-])CCCCC1
Anion_4077,CCOc1cccc2c1OC(=O)C(C(=O)[O-])C2
Anion_4078,O=C([O-])CCc1cccc(OC(F)(F)F)c1
Anion_4080,O=Cc1c[n+](CCC(=O)[O-])c2cccc[c-]12
Anion_4081,COc1ccc(F)c(CC(=O)[O-])c1
Anion_4082,COc1ccc(CC(=O)[O-])c(Cl)c1
Anion_4083,O=C([O-])c1c[s+]c(C(F)(F)F)[n-]1
Anion_4084,O=C([O-])COc1ccccc1C(F)(F)F
Anion_4085,COCCOCCOCCC(=O)[O-]
Anion_4086,O=C([O-])C[N+]1=[N+]=C(C(F)(F)F)C2=C1CCCC2
Anion_4087,O=C([O-])C1CC[N+](=c2ccc(C(F)(F)F)c[n-]2)CC1
Anion_4088,CCOC(=O)C1=[N+]=C(C(=O)[O-])C=[S+]1
Anion_4089,CC(C)(C)OC(=O)N1CCC(n2cc(C(=O)[O-])cn2)CC1
Anion_4091,Cc1ccc(CC(=O)[O-])nc1
Anion_4092,O=C([O-])c1cc2cnc(Cl)nc2n1C1CCCC1
Anion_4093,C[N+]1=[N+]=C(C(=O)[O-])C=C1Br
Anion_4094,Cc1ccc(-n2cc(C(=O)[O-])[n+]#[n+]2)cc1
Anion_4095,CCC1=[S+2]=C(Cl)N=C1C(=O)[O-]
Anion_4096,O=C([O-])C1=C[S+]=C2C1=NC=[N+]=C2Cl
Anion_4097,O=C([O-])c1cnc2cc(F)ccn12
Anion_4098,O=C([O-])CCCC(=O)c1ccc(C(F)(F)F)cc1
Anion_4099,O=C([O-])C1=CN=C2C=CC=[N+]=[N+]12
Anion_4100,O=C([O-])C(=O)c1ccc(F)cc1F
Anion_4101,CC1=CC(=C2N=C(C(=O)[O-])[CH+]O2)C=C[N-]1
Anion_4102,CC1=C(C(=O)[O-])CCCO1
Anion_4103,Cc1ncc(C(=O)[O-])[nH]1
Anion_4104,CC(=O)c1cc(C(=O)[O-])n[nH]1
Anion_4105,C[N+]1=CC(=CC=C([O-])[O-])c2ccccc21
Anion_4106,CCC1=CC(=C([O-])[O-])C=[S+]1
Anion_4107,CC1=CC(=C([O-])[O-])[S+]=C1C
Anion_4108,Cc1[nH][n+]#[n+]c1C(=O)[O-]
Anion_4109,CC1=[N+]=C[S+]=C1CC(=O)[O-]
Anion_4111,CC[N+]1=[N+]=C(C(=O)[O-])C=C1C
Anion_4112,C[N+]1=C(C(=O)[O-])C=[N+]=N1
Anion_4113,Cc1c(Br)c(C(=O)[O-])nn1C
Anion_4114,O=C([O-])CCC(=O)c1ccc[nH]1
Anion_4115,O=C([O-])CC[n+]1ccccc1[O-]
Anion_4116,CC1=[N+]=C(C)C(CC(=O)[O-])=[S+]1
Anion_4118,O=C([O-])CCN1CCCCC1=O
Anion_4119,O=C([O-])CCc1cc(Br)no1
Anion_4120,O=C([O-])C1=[S+2]=CC(Br)=C1Br
Anion_4121,CC(=O)c1ccc(CC(=O)[O-])s1
Anion_4122,O=C([O-])c1noc2c1CCCC2
Anion_4123,O=C([O-])CCc1cc2ccccc2s1
Anion_4125,O=C([O-])c1cc2ccc(Cl)cc2o1
Anion_4126,Cc1c[n+](CC(=O)[O-])c2cccc[c-]12
Anion_4127,CC[N+]1=[N+]=C(C(=O)[O-])c2ccccc21
Anion_4128,O=C([O-])CCc1c[nH+]c2nccc[c-]12
Anion_4129,C[N+]1=[N+]=C2CCCCC2=C1C(=O)[O-]
Anion_4130,O=C([O-])CC[N+]1=[N+]=Cc2ccccc21
Anion_4131,Cc1ccc2c(=O)cc(C(=O)[O-])oc2c1
Anion_4132,COC1=CC=c2oc(=C([O-])[O-])c(C)c2[CH+]1
Anion_4133,O=C([O-])c1ccc(Oc2ccccc2)o1
Anion_4134,COc1ccc2c(c1)c(C(=O)[O-])c(C)n2C
Anion_4135,O=C([O-])c1ccc(CSCc2ccccc2)o1
Anion_4136,Cc1cc(=O)c(C(=O)[O-])nn1-c1ccccc1
Anion_4137,CC1=CC(=C([O-])[O-])[N+](Cc2ccccc2)=N1
Anion_4139,O=C([O-])CN1C(=O)c2cccc3cccc1c23
Anion_4140,O=C([O-])CCC(=O)c1ccc2c(c1)OCO2
Anion_4141,O=C([O-])CC[n+]1c(-c2ccccc2)cc2cccc[c-]21
Anion_4142,O=C([O-])CCC(=O)c1ccc2c(c1)OCCO2
Anion_4145,O=C([O-])CCc1cnc2ccccc2c1
Anion_4148,Cc1cccc2c(CC(=O)[O-])c[nH+][c-]12
Anion_4149,O=C([O-])c1c[n+]2c3c(cccc3c1[O-])CCC2
Anion_4150,O=C([O-])CC[n+]1ccc[n-]1
Anion_4151,C[n+]1c([O-])[n+](CC(=O)[O-])c2cccc[c-]21
Anion_4152,O=C([O-])Cc1cncnc1
Anion_4153,O=C([O-])C1=CC(=C2C=CC(Cl)=C[CH+]2)[NH+]=N1
Anion_4154,Cc1ccc[n+]2c([O-])c(C(=O)[O-])cnc12
Anion_4155,O=C([O-])CC1=CC=[N+]=[S+]1
Anion_4156,Cc1noc(C(C)C)c1C(=O)[O-]
Anion_4157,O=C([O-])c1conc1-c1ccccc1
Anion_4158,O=C([O-])C1=[N+]=[N+](Cc2ccc(F)cc2)c2ccccc21
Anion_4159,CCCC1=CC(=C([O-])[O-])O[N-]1
Anion_4160,C[n+]1c([O-])c2c(ncn2CCCC(=O)[O-])[n+](C)c1[O-]
Anion_4161,CC1=[N+]=CC(CCC(=O)[O-])=[S+]1
Anion_4162,O=C([O-])CCN1C(=O)COc2ccccc21
Anion_4163,O=C([O-])C(=Cc1cccs1)c1cccs1
Anion_4164,O=C([O-])C1=C[S+]=CC1=C1C=CC=C[CH-]1
Anion_4165,COC(=O)C1=C[S+]=CC1=C([O-])[O-]
Anion_4166,O=C([O-])CN1C(=O)Cc2ccccc2C1=O
Anion_4168,Cc1cc(OCCCC(=O)[O-])ccc1Cl
Anion_4169,CCCCCCCCCCSCCC(=O)[O-]
Anion_4170,CCCCCC(=O)CCCCCC(=O)[O-]
Anion_4171,CCCCCCCCCCCCC(C)(C)C(=O)[O-]
Anion_4172,CC(C)(Oc1ccc(-c2ccccc2)cc1)C(=O)[O-]
Anion_4173,O=C([O-])Cc1ccc(C2CC2)cc1
Anion_4174,CN(CC(=O)[O-])C(=O)CN(C)C(=O)OC(C)(C)C
Anion_4175,O=C([O-])CSCc1ccc(F)cc1
Anion_4176,O=C([O-])Cc1ccc(-c2cccc(F)c2)cc1
Anion_4177,N#CC1(C(=O)[O-])CCC1
Anion_4178,Cc1cccc(CCC(=O)[O-])c1C
Anion_4179,COc1ccc(SCCCC(=O)[O-])cc1
Anion_4180,O=C([O-])CCCC(=O)c1ccc(-c2ccccc2)cc1
Anion_4181,CC(C)(Oc1ccc(C(F)(F)F)cc1)C(=O)[O-]
Anion_4182,O=C([O-])CC1(c2ccccc2)CCCC1
Anion_4183,Cc1cccc(OC(C)(C)C(=O)[O-])c1
Anion_4184,CCCOc1ccc(CCC(=O)[O-])cc1
Anion_4185,C=C1CCC(C(=O)[O-])CC1
Anion_4186,CC(C)(CCCc1ccccc1)C(=O)[O-]
Anion_4187,COc1ccc(C2(C(=O)[O-])CCC2)cc1
Anion_4188,Cc1ccc(C(=O)CCCC(=O)[O-])cc1C
Anion_4189,CC(=CC(=O)[O-])C(=O)c1ccc(Br)cc1
Anion_4190,O=C([O-])Cc1ccc(SC(F)(F)F)cc1
Anion_4191,CCCCCCOc1ccc(CCC(=O)[O-])cc1
Anion_4193,COc1ccc(C2(C(=O)[O-])CCCCC2)cc1
Anion_4194,COc1ccc(C(=O)CCCCCC(=O)[O-])cc1
Anion_4195,COc1ccc(C(=O)CCCC(=O)[O-])c(OC)c1OC
Anion_4196,CC1=CC=C(C)C(=C([O-])CCCC(=O)[O-])[CH+]1
Anion_4198,O=Cc1cc(Cl)ccc1OCC(=O)[O-]
Anion_4199,COc1ccc(C=CC(=O)[O-])cc1Br
Anion_4200,COC1=CC=CC(=CC=C([O-])C(=O)[O-])[CH+]1
Anion_4201,Cc1cc(Br)ccc1CC(=O)[O-]
Anion_4202,CCOc1ccccc1CC(=O)[O-]
Anion_4203,O=C([O-])Cc1ccc2cc(Br)ccc2c1
Anion_4204,O=C([O-])CCOc1ccccc1Br
Anion_4205,CS(=O)(=O)c1ccc(CCC(=O)[O-])cc1
Anion_4206,O=C([O-])CCC1(c2ccccc2)CCCCC1
Anion_4207,O=C([O-])CCCc1ccc(Oc2ccccc2)cc1
Anion_4208,O=C([O-])COc1ccc(Cl)cc1F
Anion_4209,Cc1ccc(-c2cc(C(=O)[O-])n[nH]2)cc1
Anion_4210,O=C([O-])CN1CCCCC1=O
Anion_4211,O=C([O-])C1(c2ccc(Cl)c(Cl)c2)CC1
Anion_4212,C=CCCC(=O)C(=O)[O-]
Anion_4213,CCCC1=C(C(=O)[O-])C=[N+]=[N+]1c1ccccc1
Anion_4214,CC1=CC=CC(=C2N=C(CCC(=O)[O-])O[N-]2)[CH+]1
Anion_4215,O=C([O-])CCC(=O)c1cccc(C(F)(F)F)c1
Anion_4216,O=C([O-])c1c(-c2ccccc2)nc2ccccn12
Anion_4217,O=C([O-])CN1C(=O)C[S+]=C2C=CC=C[C-]21
Anion_4218,O=C([O-])C[n+]1cc(Cl)c([O-])c(Cl)c1
Anion_4219,O=C([O-])Cc1ccc(-c2ccccn2)cc1
Anion_4220,O=C([O-])Cc1c[nH+]c2cccc(Br)[c-]12
Anion_4221,O=CC1=[S+2]=CC=C1C(=O)[O-]
Anion_4222,C=CCOCCCC(=O)[O-]
Anion_4223,O=C([O-])c1cc(Cl)c(Br)s1
Anion_4224,C[N+]1=[N+]=[N+]=[N+]=C1SCC(=O)[O-]
Anion_4225,O=C([O-])c1c[n+]2c([n-]1)=[S+2]=C(Br)C=2
Anion_4226,CC(C)n1cc(C(=O)[O-])c2ccccc21
Anion_4227,CC1=CC(=C([O-])[O-])[C+](C(F)(F)F)O1
Anion_4228,O=C([O-])C1=[N+]=[NH+]c2cc(Cl)ccc21
Anion_4229,CC(C)(C)OC(=O)N(CC(=O)[O-])CC1CCCCC1
Anion_4230,O=C([O-])c1c[n-]o[c+]1C1CC1
Anion_4231,Cc1cccc2[nH+]cc(CC(=O)[O-])[c-]12
Anion_4232,O=Cc1ccccc1C=CC(=O)[O-]
Anion_4233,CC1=C(C(=O)[O-])C=[N+]=[N+]1c1ccc(F)cc1
Anion_4234,O=C([O-])C1(C(F)(F)F)CCCCC1
Anion_4235,Cc1cccc(C)c1CCC(=O)[O-]
Anion_4236,O=C([O-])c1ccc2ncc[n+]-2[n-]1
Anion_4237,COc1ccccc1C(=O)CCCC(=O)[O-]
Anion_4238,Cc1ccc(C2=[N+]=[N+](c3ccccc3)C=C2C(=O)[O-])cc1
Anion_4239,O=C([O-])CCc1cccc(F)c1F
Anion_4240,O=C([O-])C[S+]=C1C=[N+](Cc2ccccc2)c2ccccc21
Anion_4241,O=C([O-])c1cc2ccccc2n1Cc1ccc(Cl)cc1
Anion_4242,C=CC[N+]1=CC=CC1=C([O-])[O-]
Anion_4243,CCC1(C(=O)[O-])CCN(C(=O)OC(C)(C)C)CC1
Anion_4244,O=C([O-])C=Cc1ccc(Cl)cc1F
Anion_4245,CCn1cc(C(=O)[O-])c2ccccc21
Anion_4246,O=C([O-])c1c[n+]2cc(Br)ccc2[n-]1
Anion_4247,C[N+]1=[N+]=C(c2ccc(C(=O)[O-])s2)C=C1C(F)(F)F
Anion_4249,CC(C)CC1=CC(=C([O-])[O-])[N-]O1
Anion_4250,O=C([O-])C1=CC2=CC(Cl)=[N+]=CC2=[NH+]1
Anion_4251,O=C([O-])c1cc2c([nH]1)=C(Br)C=[S+2]=2
Anion_4252,N#Cc1ccc(N2CCC(C(=O)[O-])CC2)nc1
Anion_4253,O=C([O-])C1=[S+2]=CC=C1C(F)(F)F
Anion_4254,CC1=C(C(=O)[O-])C=[N+]=[N+]1C(C)(C)C
Anion_4255,COc1cccc2c(C(=O)[O-])c[nH+][c-]12
Anion_4257,O=C([O-])CCOc1cccc(F)c1
Anion_4258,O=C([O-])Cc1cc(F)ccc1C(F)(F)F
Anion_4259,CC1=C(Cl)C(C(F)(F)F)=[N+]=[N+]1CC(=O)[O-]
Anion_4260,COC1=CC=CC(=C2C=C(C(=O)[O-])[N-]O2)[CH+]1
Anion_4261,CC(C)(Oc1ccccc1F)C(=O)[O-]
Anion_4262,C[n+]1ncc(C(=O)[O-])[c-]1C(F)F
Anion_4263,COc1ccc(CC(=O)[O-])c(F)c1
Anion_4264,O=C([O-])CCOCCN1C(=O)C=CC1=O
Anion_4265,CCn1cc(C(=O)[O-])c(C)n1
Anion_4266,O=C([O-])CCCc1cccc(Br)c1
Anion_4267,CC(C)(CC(=O)[O-])C(F)(F)F
Anion_4268,O=C([O-])CC1=CC=[N+]=C(Cl)[CH-]1
Anion_4269,Cc1[nH]ncc1C(=O)[O-]
Anion_4270,O=C([O-])C1(c2ccc(Cl)nc2)CC1
Anion_4271,O=C([O-])C1=CN=[N+]2C=C(Br)C=[N+]=C12
Anion_4272,C[N+]1=CC(Br)=CC1=C([O-])[O-]
Anion_4273,O=C([O-])COC(F)F
Anion_4274,O=C([O-])C=Cc1c(-[n+]2c[n+]#[n+][n-]2)ccc(Cl)c1F
Anion_4276,COc1cc(CC(=O)[O-])ccc1F
Anion_4277,C=C(C(=O)[O-])c1ccccc1F
Anion_4278,N#Cc1ccc(C(F)(F)C(=O)[O-])cc1
Anion_4279,O=C([O-])C1=[S+2]=c2cc(C(F)(F)F)ccc2=C1Cl
Anion_4280,CC(=O)c1ccc(C(F)(F)C(=O)[O-])cc1
Anion_4281,O=C([O-])Cc1cnccn1
Anion_4282,O=C([O-])c1cc[n+]2nccc-2[n-]1
Anion_4283,O=C([O-])C1=CC2=C(Br)C=[N+]=CC2=[S+]1
Anion_4284,O=C([O-])C1(F)CCC1
Anion_4285,O=C([O-])c1[nH+]nc[c-]1Br
Anion_4286,N#CC(=Cc1cccs1)C(=O)[O-]
Anion_4287,O=C([O-])C=Cc1cn[n+](-c2ccccc2)[n-]1
Anion_4288,O=C([O-])CCC(=O)c1c[s+]c2cccc[c-]12
Anion_4289,Cc1cc(C(=O)[O-])c[nH]1
Anion_4290,CC1=COC(=C([O-])[O-])[CH+]1
Anion_4291,Cc1cc(C(=O)[O-])c(C)n1C
Anion_4292,CC(C)c1ccc(C(=O)[O-])s1
Anion_4293,CC1=[N+]=C(C(=O)[O-])[S+]=C1C
Anion_4294,CC1=[N+]=CC=C[C-]1CC(=O)[O-]
Anion_4295,CCc1onc(C)c1C(=O)[O-]
Anion_4296,C[N+]1=CC=[N+]=C1SCC(=O)[O-]
Anion_4297,O=C([O-])c1cc2ccccc2c(=O)s1
Anion_4298,O=C([O-])c1onc2c1CCCC2
Anion_4299,COC1=C[C-](CCC(=O)[O-])O[N-]1
Anion_4300,Cc1ccc(C(=O)CCC(=O)[O-])s1
Anion_4301,Cc1ccc(C)c2c1=CC(=C([O-])[O-])[NH+]=2
Anion_4302,COc1c(C(=O)[O-])[nH+]c2cccc[c-]12
Anion_4303,O=C([O-])C1(c2ccccc2)CCOCC1
Anion_4304,C[N+]1=[N+]=C(C(=O)[O-])c2ccccc2C1=O
Anion_4305,Cc1cc2ccccc2n1CCC(=O)[O-]
Anion_4306,Cc1cc(C(=O)[O-])c(C)n1-c1ccccc1
Anion_4307,O=C([O-])C1=Cc2ccc3c(c2=[NH+]1)=[N+]=CC=C3
Anion_4308,CC1=[N+]=c2ccccc2=[N+]1CCC(=O)[O-]
Anion_4309,CCOC(=O)c1c(CCC(=O)[O-])c[nH+][c-]1C
Anion_4311,CCCOc1ccc2c(c1)OC(=O)C(C(=O)[O-])C2
Anion_4312,CCOC1=C(C(=O)[O-])[N-]C(=C2C=CC=C[CH-]2)O1
Anion_4313,CCN1CCC(C(=O)[O-])CC1
Anion_4314,CC1=CC=[N+](C)C1=C([O-])[O-]
Anion_4315,O=C([O-])C[n+]1ccc2ccccc2c1[O-]
Anion_4316,O=C([O-])c1ccc(Br)[nH]1
Anion_4317,O=C([O-])CCC(=O)C1=CC=[N+]=C[CH-]1
Anion_4318,O=C([O-])CCCC(=O)c1ccccn1
Anion_4319,O=C([O-])CCCC(=O)c1cccnc1
Anion_4320,O=C([O-])c1cn[n+]2ccnc[c-]12
Anion_4321,O=C([O-])CCC1=[N+]=[N+]=C(c2ccccc2)O1
Anion_4322,O=C([O-])C[n+]1c(-c2ccccc2)nc2cccc[c-]21
Anion_4323,O=C([O-])CC1=CC(=C2C=CC=C[CH+]2)O[N-]1
Anion_4324,CC1=[N+]=[N+](c2ccccc2)C2=[S+2]=C(C(=O)[O-])C=C12
Anion_4325,C[n+]1ncc(C(=O)[O-])[c-]1Br
Anion_4326,CC1=CC(=C([O-])CCC(=O)[O-])C=C[C+]1Cl
Anion_4327,COc1ccccc1-c1noc(C)c1C(=O)[O-]
Anion_4328,COc1ccc(-c2noc(C)c2C(=O)[O-])cc1
Anion_4329,Cc1cccc2c(CC(=O)[O-])[n-]o[c+]12
Anion_4330,CC(C)(C)[N+]1=[N+]=[N+]=C(CC(=O)[O-])[N-]1
Anion_4331,Cc1ccc(-[n+]2nc(C)c(C(=O)[O-])[n-]2)cc1
Anion_4332,O=C([O-])C[n+]1cnc2ccc(Br)cc2c1[O-]
Anion_4333,O=C([O-])CC1=[N+]=CC=C[N-]1
Anion_4334,O=C([O-])C1=CC(=C2C=CC=C[CH+]2)[N+]#[S+2]1
Anion_4335,O=C([O-])c1cn[n+](-c2ccc(Cl)cc2)[n-]1
Anion_4336,C[n+]1c(CCC(=O)[O-])nc2cccc[c-]21
Anion_4337,CC1=[N+]=[N+](Cc2ccccc2)C(C)=C1CC(=O)[O-]
Anion_4338,O=C([O-])c1ccc2c(c1)C(=C1C=CC=C[CH+]1)O[N-]2
Anion_4339,O=C([O-])C(=O)c1ccc(Br)s1
Anion_4340,O=C([O-])CCC1=[N+]=CC(=C2C=CC(Cl)=C[CH-]2)O1
Anion_4341,COc1ccc(C2=CC(=C([O-])[O-])[N-]O2)cc1OC
Anion_4342,COc1ccc(C2=[N+]=C(C(=O)[O-])C=[S+]2)cc1
Anion_4343,COc1ccc(C[N+]2=[N+]=[N+]=C(C(=O)[O-])[N-]2)cc1
Anion_4344,COc1cccc2c1=CC(C(=O)[O-])=[S+2]=2
Anion_4345,O=C([O-])CCc1cccc2c1OCO2
Anion_4346,CC1CC(=O)Oc2ccc(OCC(=O)[O-])cc21
Anion_4347,N#CC1=CC=[S+2]=C1C(=O)[O-]
Anion_4348,O=C([O-])c1ccc(CS(=O)(=O)c2ccccc2)o1
Anion_4349,COC1=CC=CC(=c2ccc(=C([O-])[O-])o2)[CH+]1
Anion_4350,COc1ccc2c(c1)C=C(C(=O)[O-])CO2
Anion_4351,COc1cc2c(cn1)=[NH+]C(=C([O-])[O-])C=2
Anion_4352,Cc1ccc(CCC(=O)[O-])s1
Anion_4353,CC(C)(C(=O)[O-])c1cccs1
Anion_4354,CC(=O)CCC(C)(C)C(=O)[O-]
Anion_4355,C=C(C)CCCCCC(=O)[O-]
Anion_4356,COC(=O)CCCCCCCCCCCCC(=O)[O-]
Anion_4357,CC1(C)C=C(C(=O)[O-])C1
Anion_4358,N#CC1CC2(C1)CC(C(=O)[O-])C2
Anion_4360,Cc1ccc(OCCC(=O)[O-])c(C)c1
Anion_4361,O=C([O-])C1(c2ccc(Cl)cc2Cl)CCCC1
Anion_4362,O=C([O-])CCOc1cccc(Cl)c1Cl
Anion_4363,C=C(CN(CC)CC)C(=O)[O-]
Anion_4364,O=C([O-])COC(F)(F)F
Anion_4365,O=C([O-])CC(C(F)(F)F)C(F)(F)F
Anion_4367,COc1ccccc1OCCCC(=O)[O-]
Anion_4368,O=C([O-])COc1ccc(C(=O)c2ccc(Cl)cc2)cc1
Anion_4369,O=C([O-])CSCc1ccc(Cl)c(Cl)c1
Anion_4370,CC(C)(C(=O)[O-])C1CC1
Anion_4372,CC(C)(C)c1ccc(CSCC(=O)[O-])cc1
Anion_4373,CCCCCCCCC#CC#CCCCC(=O)[O-]
Anion_4374,O=C([O-])COC1=CC=CC(=C2C=CC=C[CH+]2)[CH-]1
Anion_4375,Cc1ccc(COCC(=O)[O-])cc1
Anion_4376,O=C([O-])CCS(=O)(=O)c1ccc(Cl)cc1
Anion_4377,Cc1ccc(CSCC(=O)[O-])cc1
Anion_4378,Cc1cccc(C)c1OCCC(=O)[O-]
Anion_4379,CC(C)(C(=O)[O-])c1ccc2ccccc2c1
Anion_4380,COc1cc(CC(=O)[O-])ccc1Cl
Anion_4381,CCCCOc1ccc(CCC(=O)[O-])cc1
Anion_4382,COC(=O)c1ccccc1CCC(=O)[O-]
Anion_4383,O=C([O-])CCCc1ccccc1Cl
Anion_4384,CCC(=O)c1ccc(OCC(=O)[O-])cc1
Anion_4385,COCC(=O)CC(=O)[O-]
Anion_4387,COc1cc(OC)c(CCC(=O)[O-])c(OC)c1
Anion_4388,CC(=CC(=O)[O-])C1CC1
Anion_4389,Cc1cc(C)c(C(=O)CCC(=O)[O-])cc1C
Anion_4390,COC1=CC=C(OC)C(=C([O-])CCCC(=O)[O-])[CH+]1
Anion_4391,CC1=CC=CC(=C([O-])CCCC(=O)[O-])[CH+]1
Anion_4392,Cc1ccc(C(=O)CCC(=O)[O-])cc1Cl
Anion_4393,CCCCCOc1ccc(CC(=O)[O-])cc1
